snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T13:00:00Z,21 31 00.6,322.75249999999994,-09 44 04,-9.734444444444444,93.4,21.6,1.14,113.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T14:00:00Z,21 31 04.8,322.77,-09 44 32,-9.742222222222221,93.4,21.6,1.14,113.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T15:00:00Z,21 31 09.1,322.78791666666666,-09 44 59,-9.749722222222221,93.4,21.6,1.14,113.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T16:00:00Z,21 31 13.3,322.80541666666664,-09 45 27,-9.7575,93.5,21.6,1.14,113.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T17:00:00Z,21 31 17.5,322.82291666666663,-09 45 55,-9.765277777777778,93.5,21.6,1.14,113.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T18:00:00Z,21 31 21.8,322.8408333333333,-09 46 23,-9.773055555555556,93.5,21.6,1.14,113.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T19:00:00Z,21 31 26.0,322.8583333333333,-09 46 50,-9.780555555555557,93.5,21.6,1.14,113.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T20:00:00Z,21 31 30.3,322.87624999999997,-09 47 18,-9.788333333333334,93.6,21.6,1.14,114.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T21:00:00Z,21 31 34.5,322.89374999999995,-09 47 46,-9.796111111111111,93.6,21.6,1.14,114.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T22:00:00Z,21 31 38.7,322.91125,-09 48 14,-9.80388888888889,93.6,21.6,1.14,114.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-16T23:00:00Z,21 31 43.0,322.9291666666667,-09 48 42,-9.811666666666667,93.6,21.6,1.14,114.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-17T00:00:00Z,21 31 47.2,322.94666666666666,-09 49 10,-9.819444444444445,93.7,21.6,1.14,114.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-17T01:00:00Z,21 31 51.4,322.96416666666664,-09 49 38,-9.827222222222222,93.7,21.6,1.14,114.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-17T02:00:00Z,21 31 55.7,322.9820833333333,-09 50 06,-9.835,93.7,21.6,1.14,114.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-17T03:00:00Z,21 31 59.9,322.9995833333333,-09 50 34,-9.842777777777778,93.7,21.6,1.14,114.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260516T143522Z,2026-05-16T14:35:22.512225Z,20260516T143522Z_batch01,CEMRK82,2026-05-17T04:00:00Z,21 32 04.1,323.01708333333335,-09 51 02,-9.850555555555555,93.8,21.6,1.14,114.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
