snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T01:00:00Z,17 50 11.8,267.5491666666667,+16 11 18,16.188333333333333,135.4,21.8,1.31,333.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T02:00:00Z,17 50 09.4,267.53916666666663,+16 12 28,16.20777777777778,135.4,21.8,1.31,333.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T03:00:00Z,17 50 06.9,267.52875,+16 13 38,16.22722222222222,135.4,21.8,1.31,333.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T04:00:00Z,17 50 04.5,267.51874999999995,+16 14 49,16.246944444444445,135.4,21.8,1.31,333.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T05:00:00Z,17 50 02.0,267.50833333333327,+16 15 59,16.26638888888889,135.4,21.8,1.3,333.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T06:00:00Z,17 49 59.6,267.49833333333333,+16 17 08,16.285555555555558,135.4,21.8,1.3,333.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T07:00:00Z,17 49 57.1,267.48791666666665,+16 18 18,16.305,135.4,21.8,1.3,333.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T08:00:00Z,17 49 54.7,267.47791666666666,+16 19 27,16.324166666666667,135.4,21.8,1.3,333.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T09:00:00Z,17 49 52.2,267.46750000000003,+16 20 37,16.34361111111111,135.4,21.8,1.3,333.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T10:00:00Z,17 49 49.8,267.4575,+16 21 46,16.36277777777778,135.4,21.8,1.29,332.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T11:00:00Z,17 49 47.3,267.44708333333335,+16 22 55,16.381944444444446,135.5,21.8,1.29,332.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T12:00:00Z,17 49 44.8,267.43666666666667,+16 24 04,16.40111111111111,135.5,21.8,1.29,332.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T13:00:00Z,17 49 42.4,267.4266666666666,+16 25 13,16.42027777777778,135.5,21.8,1.29,332.7,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T14:00:00Z,17 49 39.9,267.41625,+16 26 21,16.439166666666665,135.5,21.8,1.29,332.6,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T15:00:00Z,17 49 37.4,267.40583333333336,+16 27 29,16.458055555555553,135.5,21.8,1.28,332.5,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T16:00:00Z,17 49 35.0,267.3958333333333,+16 28 38,16.47722222222222,135.5,21.8,1.28,332.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T17:00:00Z,17 49 32.5,267.3854166666667,+16 29 46,16.496111111111112,135.5,21.8,1.28,332.4,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T18:00:00Z,17 49 30.0,267.375,+16 30 54,16.515,135.5,21.8,1.28,332.3,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T19:00:00Z,17 49 27.5,267.3645833333333,+16 32 01,16.533611111111114,135.5,21.8,1.27,332.2,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T20:00:00Z,17 49 25.1,267.3545833333334,+16 33 09,16.552500000000002,135.5,21.8,1.27,332.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T21:00:00Z,17 49 22.6,267.3441666666667,+16 34 16,16.57111111111111,135.5,21.8,1.27,332.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T22:00:00Z,17 49 20.1,267.33375,+16 35 24,16.59,135.5,21.8,1.27,332.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-26T23:00:00Z,17 49 17.6,267.3233333333333,+16 36 31,16.608611111111113,135.5,21.8,1.27,331.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-27T00:00:00Z,17 49 15.1,267.31291666666664,+16 37 38,16.627222222222223,135.5,21.8,1.26,331.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfxd,2026-05-27T01:00:00Z,17 49 12.6,267.3025,+16 38 44,16.645555555555553,135.5,21.8,1.26,331.8,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfwU,2026-05-26T01:00:00Z,16 54 37.5,253.65625,+14 27 17,14.454722222222221,142.9,21.7,0.89,20.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfwU,2026-05-26T02:00:00Z,16 54 38.8,253.66166666666666,+14 28 07,14.46861111111111,142.9,21.7,0.88,20.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfwU,2026-05-26T03:00:00Z,16 54 40.0,253.66666666666669,+14 28 56,14.482222222222223,142.8,21.7,0.88,20.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260526T024450Z,2026-05-26T02:44:50.070945Z,20260526T024450Z_batch01,P12nfwU,2026-05-26T04:00:00Z,16 54 41.3,253.6720833333333,+14 29 46,14.49611111111111,142.8,21.7,0.88,20.1,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
