snapshot_id,fetched_at_utc,batch_id,designation,ephem_time_utc,ra_hms,ra_deg,dec_dms,dec_deg,elong_deg,v_mag,motion_arcsec_per_min,pa_deg,uncertainty,source_url
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T07:00:00Z,14 34 55.8,218.7325,-04 08 43,-4.145277777777778,162.2,19.4,11.11,317.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T08:00:00Z,14 34 25.9,218.60791666666665,-04 00 27,-4.0075,162.0,19.4,11.13,317.9,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T09:00:00Z,14 33 56.0,218.48333333333335,-03 52 11,-3.8697222222222223,161.8,19.4,11.14,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T10:00:00Z,14 33 26.1,218.35875000000001,-03 43 55,-3.7319444444444447,161.5,19.4,11.15,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T11:00:00Z,14 32 56.1,218.23375000000001,-03 35 38,-3.593888888888889,161.3,19.4,11.16,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T12:00:00Z,14 32 26.2,218.10916666666668,-03 27 20,-3.4555555555555557,161.1,19.4,11.17,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T13:00:00Z,14 31 56.2,217.98416666666668,-03 19 02,-3.317222222222222,160.9,19.5,11.18,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T14:00:00Z,14 31 26.2,217.85916666666668,-03 10 43,-3.178611111111111,160.7,19.5,11.19,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T15:00:00Z,14 30 56.2,217.73416666666668,-03 02 24,-3.04,160.4,19.5,11.2,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T16:00:00Z,14 30 26.1,217.60875000000001,-02 54 04,-2.901111111111111,160.2,19.5,11.21,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T17:00:00Z,14 29 56.1,217.48375,-02 45 43,-2.7619444444444445,160.0,19.5,11.22,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T18:00:00Z,14 29 26.0,217.35833333333332,-02 37 23,-2.6230555555555557,159.8,19.5,11.23,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T19:00:00Z,14 28 55.9,217.23291666666665,-02 29 01,-2.483611111111111,159.6,19.5,11.24,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T20:00:00Z,14 28 25.8,217.1075,-02 20 40,-2.3444444444444446,159.4,19.5,11.25,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T21:00:00Z,14 27 55.6,216.98166666666665,-02 12 18,-2.205,159.1,19.5,11.26,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T22:00:00Z,14 27 25.5,216.85625,-02 03 55,-2.0652777777777778,158.9,19.5,11.27,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
20260513T083234Z,2026-05-13T08:32:34.262474Z,20260513T083234Z_batch01,ST26E50,2026-05-13T23:00:00Z,14 26 55.3,216.73041666666668,-01 55 32,-1.9255555555555555,158.7,19.5,11.28,318.0,Map/Offsets,https://cgi.minorplanetcenter.net/cgi-bin/confirmeph2.cgi
